TotalProductos_norm,PrecioPromedio_norm,PaisesComprados_norm,CustomerID,cluster_kmeans,cluster_dbscan
-0.20104719197813953,-0.02514806241131979,-0.04281565798029915,12452,0,0
-0.1389786790378726,-0.038533823976469456,-0.04281565798029915,12453,0,0
-0.2402145639369976,-0.004805957292190837,-0.04281565798029915,12454,0,0
0.20689275858789077,-0.03315200206561117,23.355941428253328,12455,1,1
0.10565687368876572,-0.03037044032871621,-0.04281565798029915,12456,0,0
-0.09146416223532342,-0.01929464668350522,23.355941428253328,12457,1,1
-0.13191571032398014,-0.02519747691761769,-0.04281565798029915,12458,0,0
-0.17878813906163,-0.025662879923624544,-0.04281565798029915,12461,0,0
-0.13020347548424863,-0.023192404826207637,-0.04281565798029915,12462,0,0
-0.07819434222740428,-0.03388450729752945,-0.04281565798029915,12463,0,0
-0.2162432761807566,0.026590117902137615,-0.04281565798029915,12464,0,0
-0.13855062032793972,-0.03637428106697067,-0.04281565798029915,12465,0,0
-0.1623078787292143,-0.031058704381447137,-0.04281565798029915,12468,0,0
1.4645292483706787,-0.025592500708175942,-0.04281565798029915,12471,0,0
0.620183443028082,-0.037927604697567986,-0.04281565798029915,12472,0,0
0.2655368018486947,0.03891505398877311,-0.04281565798029915,12473,0,0
0.7794212831231117,-0.034941134847988574,-0.04281565798029915,12474,0,0
-0.12570885902995343,-0.03475412315318888,-0.04281565798029915,12475,0,0
0.2599720386195673,-0.020891228620762863,-0.04281565798029915,12476,0,0
0.5345717010415069,-0.025166907317382217,-0.04281565798029915,12477,0,0
-0.1897036361649183,-0.023738582469700037,-0.04281565798029915,12478,0,0
-0.165090260343778,-0.037022717852454756,-0.04281565798029915,12479,0,0
0.12513354499071155,-0.033420498963218644,-0.04281565798029915,12480,0,0
0.46394201390258244,-0.03158061390965505,-0.04281565798029915,12481,0,0
-0.005424361538815448,-0.013803046857475704,-0.04281565798029915,12483,0,0
0.2274395766646688,-0.033084719550491026,-0.04281565798029915,12484,0,0
-0.12699303515975208,-0.029278896984906787,-0.04281565798029915,12488,0,0
-0.21774148166552165,-0.014285301487877888,-0.04281565798029915,12489,0,0
0.41557137968016755,-0.036466848635739485,-0.04281565798029915,12490,0,0
-0.18456693164572383,-0.031747418911172415,-0.04281565798029915,12491,0,0
-0.1991209277834416,-0.03195041124992789,-0.04281565798029915,12492,0,0
-0.19612451681391146,-0.02152454244790293,-0.04281565798029915,12493,0,0
-0.0925343090101556,-0.02613957391502754,-0.04281565798029915,12494,0,0
0.024325718801519396,-0.04083298450462009,-0.04281565798029915,12497,0,0
-0.206183896497334,-0.02608393842836123,-0.04281565798029915,12498,0,0
0.3314578431783575,-0.01450501084276617,-0.04281565798029915,12500,0,0
0.12834398531520813,-0.03834413922180051,-0.04281565798029915,12501,0,0
-0.0647104928645187,-0.010716831374425589,-0.04281565798029915,12502,0,0
-0.24042859329196406,7.713325760255574,-0.04281565798029915,12503,0,-1
-0.2292990668337093,0.010128264252397151,-0.04281565798029915,12504,0,0
-0.24042859329196406,-0.023999214608349046,-0.04281565798029915,12505,0,0
-0.23529188877276955,-0.03299802246451674,-0.04281565798029915,12506,0,0
-0.048872320597002306,-0.023138328656775668,-0.04281565798029915,12507,0,0
-0.18199857938612657,-0.04317567414984241,-0.04281565798029915,12508,0,0
-0.22844294941384355,-0.016656615912376018,-0.04281565798029915,12509,0,0
-0.1646622016338451,-0.025631998300473694,-0.04281565798029915,12510,0,0
-0.2190256577953203,-0.03724951805852382,-0.04281565798029915,12512,0,0
-0.14261717807230204,-0.039604563909958236,-0.04281565798029915,12513,0,0
-0.14604164775176504,-0.03229976202746824,-0.04281565798029915,12514,0,0
-0.21217671843639427,-0.008260674618239084,-0.04281565798029915,12515,0,0
-0.05293887834136462,-0.03623978531003541,-0.04281565798029915,12516,0,0
0.04829700655776042,-0.03884720561854157,-0.04281565798029915,12517,0,0
0.041876125908767284,-0.035471170633309804,-0.04281565798029915,12518,0,0
-0.20104719197813953,-0.03440916885203578,-0.04281565798029915,12519,0,0
0.0658474136650083,-0.03162871354520737,-0.04281565798029915,12520,0,0
-0.17407949325236838,-0.03437689242619689,-0.04281565798029915,12521,0,0
-0.1986928690735087,-0.020543922358465545,-0.04281565798029915,12522,0,0
-0.05593528931089475,-0.019460870384451236,-0.04281565798029915,12523,0,0
0.5514800200838554,-0.034919892859020786,-0.04281565798029915,12524,0,0
-0.10494801159820899,-0.03190692757393746,-0.04281565798029915,12526,0,0
-0.19013169487485118,-0.034834612490124595,-0.04281565798029915,12527,0,0
-0.07969254771216934,-0.01783796767996408,-0.04281565798029915,12528,0,0
-0.04758814446720368,-0.028212729939786702,-0.04281565798029915,12530,0,0
-0.23058324296350793,-0.02876364225015768,-0.04281565798029915,12531,0,0
-0.20746807262713265,-0.029531419213091808,-0.04281565798029915,12532,0,0
-0.10088145385384667,-0.0341036378995859,-0.04281565798029915,12534,0,0
-0.19334213519934776,-0.02433402319476235,-0.04281565798029915,12535,0,0
0.3273912854339952,0.27993256508131775,-0.04281565798029915,12536,0,0
-0.19933495713840801,-0.029909431634772075,-0.04281565798029915,12538,0,0
0.2019700834236627,0.01686754662840419,-0.04281565798029915,12539,0,0
1.188859439173907,-0.028146698422129877,-0.04281565798029915,12540,0,0
-0.09467460255981998,-0.030099598749510324,-0.04281565798029915,12541,0,0
-0.21196268908142785,-0.026665711356262473,-0.04281565798029915,12544,0,0
-0.1282772112895507,-0.027284559372531127,-0.04281565798029915,12545,0,0
-0.10815845192270555,-0.033165143181845574,-0.04281565798029915,12546,0,0
-0.21153463037149497,-0.00019736782878548568,-0.04281565798029915,12547,0,0
-0.22972712554364216,-0.008683243637151622,-0.04281565798029915,12548,0,0
-0.11843186096109456,-0.03372450516892841,-0.04281565798029915,12550,0,0
-0.21881162844035384,-0.043454637193383605,-0.04281565798029915,12551,0,0
-0.2213799806999511,0.007843516931093164,-0.04281565798029915,12552,0,0
0.17157791501842853,-0.033299604960458314,-0.04281565798029915,12553,0,0
-0.16359205485901293,-0.03667756806362214,-0.04281565798029915,12556,0,0
0.6980901282358654,-0.040028091135262865,-0.04281565798029915,12557,0,0
-0.2402145639369976,-0.04642124418330023,-0.04281565798029915,12558,0,0
-0.18007231519142863,-0.027674545889725656,-0.04281565798029915,12559,0,0
-0.009490919283177765,-0.035416891206875814,-0.04281565798029915,12560,0,0
-0.20233136810793814,-0.034593623582513486,-0.04281565798029915,12561,0,0
0.14054365854829506,-0.03304933709502989,-0.04281565798029915,12562,0,0
-0.2117486597264614,-0.016574483935911002,-0.04281565798029915,12564,0,0
-0.22416236231451478,-0.03841140531052536,-0.04281565798029915,12565,0,0
-0.18371081422585805,-0.02775231740489472,-0.04281565798029915,12566,0,0
0.6349514685207662,-0.031839288282288616,-0.04281565798029915,12567,0,0
0.1435400695178252,-0.016697380893364942,-0.04281565798029915,12569,0,0
-0.1282772112895507,-0.04593424987578998,-0.04281565798029915,12571,0,0
-0.14390135420210065,-0.025070798453543985,-0.04281565798029915,12572,0,0
-0.22223609811981684,-0.04058166065663712,-0.04281565798029915,12573,0,0
-0.2271587732840449,-0.019169854392205716,-0.04281565798029915,12574,0,0
-0.03389026574935167,-0.038413653327319386,-0.04281565798029915,12576,0,0
-0.14047688452263765,-0.04225988330979526,-0.04281565798029915,12577,0,0
0.010413810728700942,-0.033600442657110194,-0.04281565798029915,12578,0,0
-0.18071440325632793,-0.029057802521387663,-0.04281565798029915,12579,0,0
-0.18927557745498544,-0.037055734906993695,-0.04281565798029915,12580,0,0
-0.20575583778740114,-0.035088345542750546,-0.04281565798029915,12581,0,0
-0.1760057574470663,-0.01895033801874466,-0.04281565798029915,12582,0,0
0.8318584750898889,-0.03329566430842871,-0.04281565798029915,12583,0,0
-0.16444817227887867,-0.0036797636309024453,-0.04281565798029915,12584,0,0
0.029034364610781023,-0.030916081780954924,-0.04281565798029915,12585,0,0
-0.2237343036045819,-0.023654260307195953,-0.04281565798029915,12586,0,0
-0.2292990668337093,0.02470833271446798,-0.04281565798029915,12587,0,0
-0.22887100812377642,0.011048142388805414,-0.04281565798029915,12588,0,0
-0.17472158131726767,-0.02397950293399744,-0.04281565798029915,12589,0,0
0.6756170459643893,0.015784857735496205,-0.04281565798029915,12590,0,0
-0.19141587100464982,-0.02896124955570511,-0.04281565798029915,12591,0,0
-0.17814605099673067,-0.032201461324655976,-0.04281565798029915,12592,0,0
-0.19612451681391146,-0.036746097355720556,-0.04281565798029915,12593,0,0
0.13990157048339577,-0.033319937801018475,-0.04281565798029915,12594,0,0
-0.13876464968290614,-0.024650794954971557,-0.04281565798029915,12596,0,0
0.22786763537460167,-0.027561270751751427,-0.04281565798029915,12597,0,0
0.17500238469789153,-0.03553728757157956,-0.04281565798029915,12598,0,0
-0.035602500589083166,-0.03437343702657583,-0.04281565798029915,12599,0,0
-0.07476987254794126,-0.015951696111909764,-0.04281565798029915,12600,0,0
-0.18799140132518682,-0.009889394193597273,-0.04281565798029915,12601,0,0
-0.20554180843243472,-0.041448153008343105,-0.04281565798029915,12602,0,0
-0.2265166852191456,0.011531078410419749,-0.04281565798029915,12603,0,0
-0.19719466358874363,-0.037167845054868455,-0.04281565798029915,12604,0,0
-0.24107068135686338,-0.04262674687061618,-0.04281565798029915,12605,0,0
-0.2402145639369976,-0.040158786692267405,-0.04281565798029915,12607,0,0
-0.10152354191874598,-0.03077526693066635,-0.04281565798029915,12609,0,0
-0.02019238703149965,-0.021123352353510545,-0.04281565798029915,12610,0,0
-0.05914572963539132,-0.03658951590151217,-0.04281565798029915,12611,0,0
-0.18649319584042176,-0.02408463186387267,-0.04281565798029915,12612,0,0
0.10137628658943697,-0.034825700582821466,-0.04281565798029915,12613,0,0
-0.22394833295954836,-0.016341229122750333,-0.04281565798029915,12614,0,0
0.05428982849682067,-0.03372955412411321,-0.04281565798029915,12615,0,0
-0.18178455003116012,-0.027075057126964147,-0.04281565798029915,12616,0,0
-0.1946263113291464,-0.04191548395442909,-0.04281565798029915,12617,0,0
-0.2196677458602196,-0.009247714311765772,-0.04281565798029915,12618,0,0
0.4776398926204345,0.019796909685629274,-0.04281565798029915,12619,0,0
0.01255410427836532,-0.04022706477563813,-0.04281565798029915,12620,0,0
1.3444587802345072,-0.03505157952736182,-0.04281565798029915,12621,0,0
-0.22544653844431342,-0.01545061983613689,-0.04281565798029915,12622,0,0
-0.19933495713840801,-0.03690817112261154,-0.04281565798029915,12623,0,0
-0.16423414292391222,-0.028331114411250552,-0.04281565798029915,12624,0,0
0.09730972884507466,-0.03907561292204234,-0.04281565798029915,12625,0,0
0.47678377520056875,-0.03544900069548272,-0.04281565798029915,12626,0,0
0.34879422093063894,-0.03477618689689548,-0.04281565798029915,12627,0,0
-0.14497150097693284,-0.029672509533359953,-0.04281565798029915,12628,0,0
-0.12292647741538976,-0.024092999058975044,-0.04281565798029915,12630,0,0
-0.1897036361649183,-0.023743280772009653,-0.04281565798029915,12631,0,0
0.005705164919439313,-0.033123423327392654,-0.04281565798029915,12633,0,0
0.010627840083667382,-0.03764506029970623,-0.04281565798029915,12635,0,0
0.39973320741265117,-0.03648078188778751,-0.04281565798029915,12637,0,0
-0.11671962612136307,-0.03738344149308914,-0.04281565798029915,12638,0,0
-0.19719466358874363,-0.021114142271432254,-0.04281565798029915,12639,0,0
-0.17365143454243548,-0.015603157089717108,-0.04281565798029915,12640,0,0
-0.2248044503794141,-0.006992967561501467,-0.04281565798029915,12641,0,0
-0.122070359995524,-0.030272979217405765,-0.04281565798029915,12642,0,0
0.14675050984232177,-0.019253218348317717,-0.04281565798029915,12643,0,0
-0.17065502357290535,-0.03569650368486949,-0.04281565798029915,12644,0,0
-0.010775095412976391,-0.037120530377075155,-0.04281565798029915,12645,0,0
-0.04823023253210299,-0.03857621680996517,-0.04281565798029915,12646,0,0
0.06370712011534393,-0.017495748049422104,-0.04281565798029915,12647,0,0
-0.2059698671423676,-0.03315857262372837,-0.04281565798029915,12648,0,0
-0.11736171418626237,-0.036875417885936394,-0.04281565798029915,12649,0,0
-0.18585110777552244,-0.041698819800514354,-0.04281565798029915,12650,0,0
-0.22352027424961549,-0.039560486415922004,-0.04281565798029915,12651,0,0
-0.13277182774384588,-0.0354949857895216,-0.04281565798029915,12652,0,0
-0.043521586722841364,-0.037170051157957226,-0.04281565798029915,12653,0,0
-0.18371081422585805,-0.024547510392287128,-0.04281565798029915,12654,0,0
0.125347574345678,-0.02414621821053275,-0.04281565798029915,12656,0,0
-0.10023936578894735,-0.01999158481673827,-0.04281565798029915,12657,0,0
-0.17172517034773754,-0.026659195552796246,-0.04281565798029915,12658,0,0
-0.21774148166552165,-0.01842475310171503,-0.04281565798029915,12659,0,0
-0.21303283585626004,-0.0283774807383691,-0.04281565798029915,12660,0,0
0.19640532019453533,-0.03299508750850619,-0.04281565798029915,12662,0,0
0.017048720732660512,0.022685811180338772,-0.04281565798029915,12664,0,0
-0.23250950715820587,-0.017531321461728516,-0.04281565798029915,12665,0,0
-0.25220020781511815,-0.02724178503918814,-0.04281565798029915,12666,0,0
-0.1556729687252547,-0.030041141458848713,-0.04281565798029915,12667,0,0
0.10116225723447053,-0.03156192700124833,-0.04281565798029915,12668,0,0
-0.0017858625043860065,0.11568563316720956,-0.04281565798029915,12669,0,0
0.057500268821317244,-0.03295334753189747,-0.04281565798029915,12670,0,0
-0.22352027424961549,-0.028897565684722997,-0.04281565798029915,12672,0,0
-0.165090260343778,-0.03484227814126133,-0.04281565798029915,12673,0,0
-0.004354214763983259,-0.033007449787032725,-0.04281565798029915,12674,0,0
-0.09681489610948435,-0.006556792011821218,-0.04281565798029915,12676,0,0
2.092491375842207,-0.010227069054408048,-0.04281565798029915,12678,0,0
-0.12677900580478563,-0.028541523566747124,-0.04281565798029915,12679,0,0
-0.14539955968686571,-0.029947022808615685,-0.04281565798029915,12680,0,0
1.368858126700681,-0.03302665798982582,-0.04281565798029915,12681,0,0
0.9529990900008926,-0.029172477836346723,-0.04281565798029915,12682,0,0
0.8091713634634465,-0.03563923057366752,-0.04281565798029915,12683,0,0
0.18463370567138124,-0.03754901955764262,-0.04281565798029915,12684,0,0
0.08575214367688702,-0.033857876705635274,-0.04281565798029915,12685,0,0
-0.21731342295558878,-0.03256393711412161,-0.04281565798029915,12686,0,0
0.40786632290137576,-0.026588187415950697,-0.04281565798029915,12688,0,0
-0.10580412901807473,-0.0353692916569119,-0.04281565798029915,12689,0,0
-0.21752745231055523,-0.016914715648417362,-0.04281565798029915,12690,0,0
-0.15588699808022116,-0.02030173569286431,-0.04281565798029915,12691,0,0
-0.18670722519538818,-0.017037868540688783,-0.04281565798029915,12693,0,0
-0.13127362225908082,-0.02812747851512176,-0.04281565798029915,12694,0,0
-0.19312810584438134,-0.022029142266208036,-0.04281565798029915,12695,0,0
-0.1334139158087452,-0.02124439351495433,-0.04281565798029915,12697,0,0
0.3939544148285573,-0.03618427813359916,-0.04281565798029915,12700,0,0
-0.09510266126975285,-0.03372171904349044,-0.04281565798029915,12701,0,0
-0.22887100812377642,-0.017502575269965757,-0.04281565798029915,12702,0,0
-0.20575583778740114,-0.03674684401005206,-0.04281565798029915,12703,0,0
-0.025543120905660594,-0.005547992322226824,-0.04281565798029915,12704,0,0
0.6101240633446594,-0.03553238499316589,-0.04281565798029915,12705,0,0
-0.18542304906558957,-0.03271505995081725,-0.04281565798029915,12707,0,0
0.03160271687037828,-0.026319924406796247,-0.04281565798029915,12708,0,0
0.5799459242943917,-0.029111249438589042,-0.04281565798029915,12709,0,0
-0.058503641570492,-0.03515390141500344,-0.04281565798029915,12710,0,0
-0.016767917352036647,-0.009417364692140818,-0.04281565798029915,12712,0,0
-0.13148765161404727,-0.03777378451807816,-0.04281565798029915,12713,0,0
0.41664152645499974,-0.038543233792101166,-0.04281565798029915,12714,0,0
-0.1980507810086094,-0.03157506811748273,-0.04281565798029915,12715,0,0
-0.08868178062075972,-0.03665353818919998,-0.04281565798029915,12716,0,0
-0.13212973967894656,-0.017241806244689305,-0.04281565798029915,12717,0,0
-0.19676660487881076,-0.036265063337771734,-0.04281565798029915,12718,0,0
-0.1629499667941136,-0.03048764074908584,-0.04281565798029915,12719,0,0
0.7558780540768035,-0.036076266475571946,-0.04281565798029915,12720,0,0
0.17799879566742166,-0.03361250203511799,-0.04281565798029915,12721,0,0
-0.1203581251557925,-0.024632236010114203,-0.04281565798029915,12722,0,0
-0.14732582388156365,-0.032952028557696335,-0.04281565798029915,12723,0,0
-0.14497150097693284,-0.029372691420273486,-0.04281565798029915,12724,0,0
-0.20511374972250185,-0.026730102825811047,-0.04281565798029915,12725,0,0
0.4324796987225161,-0.0405108416975755,-0.04281565798029915,12726,0,0
0.206036641168025,-0.03222282728846262,-0.04281565798029915,12727,0,0
-0.15053626420606023,-0.02283086938835661,-0.04281565798029915,12728,0,0
-0.19034572422981763,-0.029507869448301548,-0.04281565798029915,12729,0,0
1.5503550197122202,-0.03186342548120752,-0.04281565798029915,12731,0,0
-0.21645730553572304,-0.030743071195892056,-0.04281565798029915,12732,0,0
-0.21089254230659565,-0.03177636612525519,-0.04281565798029915,12733,0,0
-0.2213799806999511,-0.046869684774799254,-0.04281565798029915,12734,0,0
-0.16145176130934855,-0.017677726484892336,-0.04281565798029915,12735,0,0
-0.20318748552780388,-0.016548201703442192,-0.04281565798029915,12736,0,0
-0.20853821940196485,-0.027793711921033092,-0.04281565798029915,12738,0,0
-0.13619629742330888,-0.027390660053370007,-0.04281565798029915,12739,0,0
-0.16701652453847593,-0.04073588625688811,-0.04281565798029915,12740,0,0
-0.171939199702704,-0.03408166248817153,-0.04281565798029915,12743,0,0
0.8800150799573373,0.7014107587839369,-0.04281565798029915,12744,0,0
0.032672863645210465,-0.024910831703241015,-0.04281565798029915,12747,0,0
4.94143611980046,-0.032579822804287346,-0.04281565798029915,12748,0,0
0.0641351788252768,-0.02005687973802796,-0.04281565798029915,12749,0,0
-0.21089254230659565,-0.023171324285581617,-0.04281565798029915,12750,0,0
0.2439198369970845,-0.039217557003748425,-0.04281565798029915,12752,0,0
2.1676156794354267,-0.03895553322556163,-0.04281565798029915,12753,0,0
1.1464816268905522,-0.040981580203578345,-0.04281565798029915,12754,0,0
-0.05486514253606256,-0.008821225357612868,-0.04281565798029915,12755,0,0
-0.2093943368218306,-0.04992253034000414,-0.04281565798029915,12756,0,0
0.27024544765795633,0.09199949238852999,-0.04281565798029915,12757,0,0
0.2167381089163469,-0.04331238799703181,-0.04281565798029915,12758,0,0
-0.0471600857572708,-0.0328612721598674,-0.04281565798029915,12759,0,0
0.022399454606821453,-0.0361686024325065,-0.04281565798029915,12762,0,0
-0.17258128776760331,-0.042822220974602934,-0.04281565798029915,12763,0,0
-0.15759923291995268,-0.017875892480324774,-0.04281565798029915,12764,0,0
0.5401364642706343,-0.03385934384227671,-0.04281565798029915,12766,0,0
-0.1640201135689458,-0.024301049621858008,-0.04281565798029915,12769,0,0
-0.0811907531969344,-0.03693500090159011,-0.04281565798029915,12770,0,0
-0.12121424257565826,-0.029513465909690888,-0.04281565798029915,12772,0,0
-0.05764752415062625,-0.028522749667947697,-0.04281565798029915,12775,0,0
-0.06385437544465294,-0.02887321596934748,-0.04281565798029915,12778,0,0
0.18698802857601204,-0.029591813334842433,-0.04281565798029915,12779,0,0
-0.11350918579686649,-0.03477328728103072,-0.04281565798029915,12781,0,0
-0.011203154122909266,-0.028908526849432535,-0.04281565798029915,12782,0,0
-0.10708830514787336,0.07726011494687951,-0.04281565798029915,12783,0,0
-0.1760057574470663,-0.03571713681802757,-0.04281565798029915,12784,0,0
-0.2128188065012936,-0.022996547439664058,-0.04281565798029915,12785,0,0
-0.18435290229075738,-0.02746255579192612,-0.04281565798029915,12787,0,0
-0.23935844651713187,0.1033751610924313,-0.04281565798029915,12789,0,0
-0.20468569101256895,-0.027803567758208893,-0.04281565798029915,12790,0,0
-0.21945371650525317,0.0030796980321689212,-0.04281565798029915,12791,0,0
-0.19377019390928063,-0.030832069405589555,-0.04281565798029915,12792,0,0
-0.1770759042218985,-0.02806967536195557,-0.04281565798029915,12793,0,0
-0.11350918579686649,-0.040714933477114364,-0.04281565798029915,12794,0,0
-0.22566056779927984,-0.00195663476466627,-0.04281565798029915,12795,0,0
-0.22330624489464904,-0.024376635196669494,-0.04281565798029915,12797,0,0
0.8847237257665989,-0.04781830910297026,-0.04281565798029915,12798,0,0
-0.17557769873713344,-0.037996398751291946,-0.04281565798029915,12802,0,0
-0.19997704520330734,-0.02713090687096036,-0.04281565798029915,12808,0,0
-0.19334213519934776,-0.024482150629963378,-0.04281565798029915,12809,0,0
-0.19098781229471695,-0.026603063204149832,-0.04281565798029915,12811,0,0
-0.20511374972250185,-0.04077319242575356,-0.04281565798029915,12812,0,0
-0.22972712554364216,0.08911130073975083,-0.04281565798029915,12814,0,0
-0.15909743840471774,-0.017779761953090903,-0.04281565798029915,12815,0,0
-0.2128188065012936,0.005892859832951911,-0.04281565798029915,12816,0,0
-0.22887100812377642,0.0282441143012872,-0.04281565798029915,12817,0,0
-0.04266546930297561,-0.011162602676689498,-0.04281565798029915,12818,0,0
-0.0856853696512296,-0.0419040968431158,-0.04281565798029915,12820,0,0
-0.22523250908934697,-0.03780888513117795,-0.04281565798029915,12821,0,0
-0.12292647741538976,-0.034669311693803724,-0.04281565798029915,12822,0,0
